Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Season,AgeGroup,Gender
7300,CA-2015-163468,2015-11-18,2015-11-21,First Class,JK-15730,Joe Kamberova,Consumer,United States,Illinois,Des Plaines,60016.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,Fall,18-35,Female
7301,CA-2015-163468,2015-11-18,2015-11-21,First Class,JK-15730,Joe Kamberova,Consumer,United States,Illinois,Des Plaines,60016.0,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,Fall,18-35,Female
7302,CA-2015-163468,2015-11-18,2015-11-21,First Class,JK-15730,Joe Kamberova,Consumer,United States,Illinois,Des Plaines,60016.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,Fall,18-35,Female
7303,CA-2015-163468,2015-11-18,2015-11-21,First Class,JK-15730,Joe Kamberova,Consumer,United States,Illinois,Des Plaines,60016.0,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,Fall,18-35,Female
7304,US-2018-117450,2018-04-09,2018-08-09,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Florida,Boynton Beach,33437.0,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,Fall,18-35,Female
7305,US-2018-117450,2018-04-09,2018-08-09,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Florida,Boynton Beach,33437.0,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,Fall,18-35,Female
7306,CA-2015-137274,2015-03-29,2015-02-04,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Texas,Plano,75023.0,Central,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,Spring,18-35,Female
7307,CA-2017-144092,2017-05-11,2017-07-11,Second Class,LH-17155,Logan Haushalter,Consumer,United States,California,San Jose,95123.0,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,Fall,36-60,Female
7308,CA-2017-144092,2017-05-11,2017-07-11,Second Class,LH-17155,Logan Haushalter,Consumer,United States,California,San Jose,95123.0,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,Fall,36-60,Female
7309,CA-2017-144092,2017-05-11,2017-07-11,Second Class,LH-17155,Logan Haushalter,Consumer,United States,California,San Jose,95123.0,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,Fall,36-60,Female
7310,CA-2018-112172,2018-10-06,2018-06-14,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York,New York City,10024.0,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,Summer,36-60,Female
7311,CA-2016-121699,2016-10-08,2016-08-14,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Michigan,Detroit,48227.0,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,64.75,Summer,36-60,Male
7312,CA-2016-162761,2016-09-10,2016-10-13,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Florida,Miami,33178.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,Fall,36-60,Male
7313,CA-2016-162761,2016-09-10,2016-10-13,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Florida,Miami,33178.0,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214,Fall,36-60,Male
7314,CA-2016-162761,2016-09-10,2016-10-13,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Florida,Miami,33178.0,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,Fall,36-60,Male
7315,CA-2017-121377,2017-05-28,2017-02-06,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Illinois,Park Ridge,60068.0,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,Spring,18-35,Female
7316,CA-2018-115322,2018-11-05,2018-05-16,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,New York,New York City,10024.0,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,Spring,18-35,Female
7317,CA-2017-132066,2017-10-16,2017-10-20,Standard Class,NB-18655,Nona Balk,Corporate,United States,New York,New York City,10011.0,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,Fall,<18,Male
7318,CA-2018-158120,2018-11-17,2018-11-21,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Oregon,Hillsboro,97123.0,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,Fall,60+,Female
7319,CA-2018-158120,2018-11-17,2018-11-21,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Oregon,Hillsboro,97123.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,Fall,60+,Female
7320,CA-2018-100097,2018-11-26,2018-11-29,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York,New York City,10009.0,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,Fall,18-35,Female
7321,CA-2018-100097,2018-11-26,2018-11-29,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York,New York City,10009.0,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,Fall,18-35,Female
7322,CA-2018-167626,2018-03-09,2018-07-09,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Illinois,Chicago,60623.0,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,Fall,<18,Female
7323,CA-2018-167626,2018-03-09,2018-07-09,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Illinois,Chicago,60623.0,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,Fall,<18,Female
7324,US-2018-126053,2018-05-12,2018-08-12,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York,New York City,10024.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,Winter,36-60,Female
7325,US-2018-126053,2018-05-12,2018-08-12,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York,New York City,10024.0,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,Winter,36-60,Female
7326,US-2018-128447,2018-10-11,2018-11-17,Standard Class,MC-17845,Michael Chen,Consumer,United States,Washington,Pasco,99301.0,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,Fall,18-35,Male
7327,US-2018-128447,2018-10-11,2018-11-17,Standard Class,MC-17845,Michael Chen,Consumer,United States,Washington,Pasco,99301.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,Fall,18-35,Male
7328,US-2015-131275,2015-03-18,2015-03-24,Standard Class,SC-20050,Sample Company A,Home Office,United States,California,Burbank,91505.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,Spring,36-60,Male
7329,US-2015-131275,2015-03-18,2015-03-24,Standard Class,SC-20050,Sample Company A,Home Office,United States,California,Burbank,91505.0,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,Spring,36-60,Male
7330,US-2015-131275,2015-03-18,2015-03-24,Standard Class,SC-20050,Sample Company A,Home Office,United States,California,Burbank,91505.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,Spring,36-60,Male
7331,CA-2017-149349,2017-12-11,2017-11-13,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Illinois,Chicago,60623.0,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,Fall,18-35,Female
7332,CA-2018-115119,2018-10-26,2018-10-30,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Pennsylvania,Lancaster,17602.0,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,Fall,18-35,Female
7333,CA-2018-115119,2018-10-26,2018-10-30,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Pennsylvania,Lancaster,17602.0,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,Fall,18-35,Female
7334,CA-2016-125563,2016-11-04,2016-04-17,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Florida,Tampa,33614.0,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,Spring,36-60,Female
7335,CA-2016-125563,2016-11-04,2016-04-17,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Florida,Tampa,33614.0,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,Spring,36-60,Female
7336,CA-2016-113152,2016-12-25,2016-12-30,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York,New York City,10024.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,Winter,18-35,Male
7337,CA-2016-113152,2016-12-25,2016-12-30,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York,New York City,10024.0,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,Winter,18-35,Male
7338,CA-2018-165155,2018-09-21,2018-09-23,First Class,BM-11575,Brendan Murry,Corporate,United States,California,Los Angeles,90045.0,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,Fall,18-35,Male
7339,CA-2015-163412,2015-12-20,2015-12-23,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York,New York City,10035.0,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,Winter,18-35,Female
7340,CA-2016-159590,2016-07-18,2016-07-21,First Class,KC-16255,Karen Carlisle,Corporate,United States,New York,New York City,10009.0,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,5.76,Summer,18-35,Female
7341,CA-2015-116190,2015-07-26,2015-01-08,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Georgia,Atlanta,30318.0,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,Summer,18-35,Female
7342,CA-2015-116190,2015-07-26,2015-01-08,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Georgia,Atlanta,30318.0,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,162.89,Summer,18-35,Female
7343,CA-2015-116190,2015-07-26,2015-01-08,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Georgia,Atlanta,30318.0,South,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,Summer,18-35,Female
7344,CA-2015-168473,2015-12-26,2016-01-01,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York,New York City,10009.0,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,Winter,36-60,Female
7345,CA-2018-168389,2018-11-12,2018-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Florida,Jacksonville,32216.0,South,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,Winter,18-35,Female
7346,CA-2018-168389,2018-11-12,2018-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Florida,Jacksonville,32216.0,South,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,Winter,18-35,Female
7347,CA-2018-168389,2018-11-12,2018-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Florida,Jacksonville,32216.0,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,Winter,18-35,Female
7348,CA-2018-168389,2018-11-12,2018-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Florida,Jacksonville,32216.0,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,Winter,18-35,Female
7349,CA-2015-130421,2015-03-03,2015-07-03,Standard Class,SC-20020,Sam Craven,Consumer,United States,Texas,Houston,77095.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,Spring,18-35,Female
7350,CA-2018-142125,2018-10-21,2018-10-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Wisconsin,Milwaukee,53209.0,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,38.82,Fall,<18,Female
7351,CA-2018-142125,2018-10-21,2018-10-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Wisconsin,Milwaukee,53209.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.9,Fall,<18,Female
7352,CA-2018-141138,2018-10-11,2018-11-16,Standard Class,GH-14425,Gary Hwang,Consumer,United States,California,Modesto,95351.0,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,Fall,18-35,Female
7353,CA-2018-152135,2018-03-16,2018-03-18,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Ohio,Lakewood,44107.0,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,Spring,<18,Female
7354,CA-2017-151974,2017-09-22,2017-09-29,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Pennsylvania,Philadelphia,19134.0,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,Fall,18-35,Female
7355,CA-2018-154102,2018-06-02,2018-02-13,Standard Class,SN-20560,Skye Norling,Home Office,United States,California,San Francisco,94109.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,29.9,Winter,36-60,Male
7356,CA-2016-139780,2016-12-31,2017-02-01,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Michigan,Detroit,48205.0,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,Winter,36-60,Male
7357,CA-2017-114748,2017-09-10,2017-10-14,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Arizona,Phoenix,85023.0,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.408,Fall,18-35,Female
7358,CA-2017-114748,2017-09-10,2017-10-14,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Arizona,Phoenix,85023.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,Fall,18-35,Female
7359,US-2015-115189,2015-12-30,2016-03-01,Second Class,AR-10345,Alex Russell,Corporate,United States,Pennsylvania,Philadelphia,19143.0,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,Winter,18-35,Female
7360,US-2015-115189,2015-12-30,2016-03-01,Second Class,AR-10345,Alex Russell,Corporate,United States,Pennsylvania,Philadelphia,19143.0,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,Winter,18-35,Female
7361,CA-2017-163594,2017-12-04,2017-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,California,Los Angeles,90036.0,West,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,19.44,Spring,18-35,Female
7362,CA-2017-163594,2017-12-04,2017-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,California,Los Angeles,90036.0,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,Spring,18-35,Female
7363,CA-2017-163594,2017-12-04,2017-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,California,Los Angeles,90036.0,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,Spring,18-35,Female
7364,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Pennsylvania,Philadelphia,19140.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,Fall,<18,Female
7365,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Pennsylvania,Philadelphia,19140.0,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,Fall,<18,Female
7366,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Pennsylvania,Philadelphia,19140.0,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,Fall,<18,Female
7367,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Pennsylvania,Philadelphia,19140.0,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,Fall,<18,Female
7368,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Pennsylvania,Philadelphia,19140.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,Fall,<18,Female
7369,CA-2018-161851,2018-04-15,2018-04-17,First Class,BP-11095,Bart Pistole,Corporate,United States,Florida,Miami,33180.0,South,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,Spring,18-35,Female
7370,CA-2016-110345,2016-09-03,2016-11-03,Second Class,TG-21310,Toby Gnade,Consumer,United States,North Carolina,Raleigh,27604.0,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,Spring,36-60,Female
7371,CA-2015-107769,2015-10-28,2015-01-11,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Kansas,Garden City,67846.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,Fall,36-60,Female
7372,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,California,Long Beach,90805.0,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,Winter,36-60,Female
7373,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,California,Long Beach,90805.0,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,Winter,36-60,Female
7374,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,California,Long Beach,90805.0,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,Winter,36-60,Female
7375,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,California,Long Beach,90805.0,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,Winter,36-60,Female
7376,CA-2018-100580,2018-08-13,2018-08-20,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,California,San Diego,92037.0,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,Summer,36-60,Female
7377,US-2018-145597,2018-02-11,2018-05-11,First Class,GG-14650,Greg Guthrie,Corporate,United States,Illinois,Bloomington,61701.0,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,Fall,<18,Female
7378,CA-2015-132787,2015-09-19,2015-09-23,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Washington,Seattle,98115.0,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,Fall,36-60,Female
7379,CA-2016-136224,2016-05-31,2016-05-31,Same Day,ML-18265,Muhammed Lee,Consumer,United States,North Carolina,Fayetteville,28314.0,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,Spring,60+,Female
7380,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Nebraska,Omaha,68104.0,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,Fall,18-35,Female
